Game Turn, Player, BY TYPE: Tiles, Buildings, Districts, Population, Outgoing Trade Routes, TOURISM, Diplo Victory, BALANCE: Favor, LIFETIME: Favor, CO2 Per Turn
22, CIVILIZATION_MEXICO_CITY, 7, 10, 0, 9, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_NAN_MADOL, 7, 10, 0, 9, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_BOLOGNA, 9, 11, 0, 9, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_AKKAD, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_JAKARTA, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_VALLETTA, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_BABYLON, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_GENEVA, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_ANTIOCH, 7, 12, 0, 9, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_LA_VENTA, 8, 12, 0, 4, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_CAHOKIA, 9, 12, 0, 6, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_ANTANANARIVO, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_VILNIUS, 8, 12, 0, 6, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_GRANADA, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_KABUL, 8, 12, 0, 9, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_ZANZIBAR, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_MOHENJO_DARO, 8, 12, 0, 4, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_LISBON, 7, 10, 0, 4, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_KANDY, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_NGAZARGAMU, 7, 10, 0, 4, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_HONG_KONG, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_BRUSSELS, 8, 12, 0, 4, 0, 0, 0, 0, 0, 0
22, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_KONGO, 62, 46, 2, 21, 3, 0, 0, 30, 30, 0
23, CIVILIZATION_KONGO, 29, 20, 0, 10, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_OTTOMAN, 22, 22, 1, 18, 0, 2, 0, 0, 0, 0
23, CIVILIZATION_NUBIA, 28, 23, 1, 14, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_KHMER, 13, 18, 1, 4, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_HUNGARY, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_GERMANY, 28, 17, 0, 12, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_MONGOLIA, 28, 18, 0, 14, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_ROME, 20, 18, 0, 10, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_SUMERIA, 27, 13, 0, 15, 0, 2, 0, 0, 0, 0
23, CIVILIZATION_MEXICO_CITY, 7, 11, 0, 9, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_NAN_MADOL, 7, 10, 0, 9, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_BOLOGNA, 9, 11, 0, 9, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_AKKAD, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_JAKARTA, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_VALLETTA, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_BABYLON, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_GENEVA, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_ANTIOCH, 7, 12, 0, 9, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_LA_VENTA, 8, 12, 0, 4, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_CAHOKIA, 9, 12, 0, 6, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_ANTANANARIVO, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_VILNIUS, 8, 12, 0, 6, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_GRANADA, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_KABUL, 8, 12, 0, 9, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_ZANZIBAR, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_MOHENJO_DARO, 8, 12, 0, 4, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_LISBON, 7, 10, 0, 4, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_KANDY, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_NGAZARGAMU, 7, 10, 0, 4, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_HONG_KONG, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_BRUSSELS, 8, 12, 0, 4, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_KONGO, 62, 46, 2, 23, 3, 0, 0, 32, 32, 0
24, CIVILIZATION_KONGO, 36, 20, 0, 14, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_OTTOMAN, 23, 22, 1, 18, 0, 10, 0, 0, 0, 0
24, CIVILIZATION_NUBIA, 28, 23, 1, 14, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_KHMER, 13, 19, 1, 4, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_HUNGARY, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_GERMANY, 28, 17, 1, 12, 3, 0, 0, 0, 0, 0
24, CIVILIZATION_MONGOLIA, 29, 18, 0, 14, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_ROME, 20, 18, 0, 10, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_SUMERIA, 28, 15, 0, 17, 0, 2, 0, 0, 0, 0
24, CIVILIZATION_MEXICO_CITY, 7, 11, 0, 9, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_NAN_MADOL, 7, 10, 0, 9, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_BOLOGNA, 9, 11, 0, 9, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_AKKAD, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_JAKARTA, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_VALLETTA, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_BABYLON, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_GENEVA, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_ANTIOCH, 7, 12, 0, 9, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_LA_VENTA, 8, 12, 0, 4, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_CAHOKIA, 9, 12, 0, 6, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_ANTANANARIVO, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_VILNIUS, 8, 12, 0, 6, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_GRANADA, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_KABUL, 8, 12, 0, 9, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_ZANZIBAR, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_MOHENJO_DARO, 8, 12, 0, 4, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_LISBON, 7, 10, 0, 4, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_KANDY, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_NGAZARGAMU, 7, 10, 0, 4, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_HONG_KONG, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_BRUSSELS, 8, 12, 0, 6, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_KONGO, 64, 50, 3, 28, 3, 0, 0, 34, 34, 0
25, CIVILIZATION_KONGO, 36, 20, 0, 16, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_OTTOMAN, 23, 28, 2, 18, 0, 10, 0, 0, 0, 0
25, CIVILIZATION_NUBIA, 28, 23, 1, 17, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_KHMER, 14, 19, 1, 4, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_HUNGARY, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_GERMANY, 36, 17, 1, 14, 3, 0, 0, 0, 0, 0
25, CIVILIZATION_MONGOLIA, 36, 18, 0, 16, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_ROME, 20, 18, 0, 10, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_SUMERIA, 28, 15, 0, 14, 0, 2, 0, 0, 0, 0
25, CIVILIZATION_MEXICO_CITY, 7, 11, 0, 9, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_NAN_MADOL, 7, 12, 0, 9, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_BOLOGNA, 9, 11, 0, 9, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_AKKAD, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_JAKARTA, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_VALLETTA, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_BABYLON, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_GENEVA, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_ANTIOCH, 7, 12, 0, 9, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_LA_VENTA, 8, 12, 0, 4, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_CAHOKIA, 9, 12, 0, 6, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_ANTANANARIVO, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_VILNIUS, 8, 12, 0, 6, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_GRANADA, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_KABUL, 8, 12, 0, 9, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_ZANZIBAR, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_MOHENJO_DARO, 8, 12, 0, 4, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_LISBON, 7, 10, 0, 4, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_KANDY, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_NGAZARGAMU, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_HONG_KONG, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_BRUSSELS, 8, 12, 0, 6, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_KONGO, 71, 54, 3, 30, 3, 0, 0, 36, 36, 0
26, CIVILIZATION_KONGO, 36, 20, 0, 16, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_OTTOMAN, 23, 28, 2, 18, 0, 10, 0, 0, 0, 0
26, CIVILIZATION_NUBIA, 28, 23, 1, 17, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_KHMER, 14, 19, 1, 4, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_HUNGARY, 10, 14, 0, 6, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_GERMANY, 36, 17, 1, 14, 3, 0, 0, 0, 0, 0
26, CIVILIZATION_MONGOLIA, 36, 18, 0, 16, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_ROME, 20, 18, 0, 10, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_SUMERIA, 28, 15, 0, 14, 0, 2, 0, 0, 0, 0
26, CIVILIZATION_MEXICO_CITY, 7, 11, 0, 9, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_NAN_MADOL, 7, 12, 0, 9, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_BOLOGNA, 9, 11, 0, 9, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_AKKAD, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_JAKARTA, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_VALLETTA, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_BABYLON, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_GENEVA, 7, 13, 0, 6, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_ANTIOCH, 7, 12, 0, 12, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_LA_VENTA, 8, 12, 0, 4, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_CAHOKIA, 9, 12, 0, 6, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_ANTANANARIVO, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_VILNIUS, 8, 12, 0, 6, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_GRANADA, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_KABUL, 8, 12, 0, 9, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_ZANZIBAR, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_MOHENJO_DARO, 8, 12, 0, 4, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_LISBON, 7, 10, 0, 4, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_KANDY, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_NGAZARGAMU, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_HONG_KONG, 7, 13, 0, 6, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_BRUSSELS, 8, 12, 0, 6, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_KONGO, 71, 54, 3, 34, 3, 0, 0, 38, 38, 0
27, CIVILIZATION_KONGO, 37, 21, 0, 19, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_OTTOMAN, 23, 34, 2, 18, 0, 10, 0, 0, 0, 0
27, CIVILIZATION_NUBIA, 28, 23, 1, 17, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_KHMER, 14, 19, 1, 4, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_HUNGARY, 10, 14, 0, 6, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_GERMANY, 38, 17, 1, 17, 3, 0, 0, 0, 0, 0
27, CIVILIZATION_MONGOLIA, 37, 18, 1, 19, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_ROME, 23, 18, 0, 10, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_SUMERIA, 28, 15, 0, 14, 0, 2, 0, 0, 0, 0
27, CIVILIZATION_MEXICO_CITY, 7, 11, 0, 9, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_NAN_MADOL, 7, 12, 0, 9, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_BOLOGNA, 9, 11, 0, 9, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_AKKAD, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_JAKARTA, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_VALLETTA, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_BABYLON, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_GENEVA, 7, 13, 0, 6, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_ANTIOCH, 7, 13, 0, 12, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_LA_VENTA, 8, 12, 0, 4, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_CAHOKIA, 9, 12, 0, 6, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_ANTANANARIVO, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_VILNIUS, 8, 12, 0, 6, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_GRANADA, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_KABUL, 8, 12, 0, 9, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_ZANZIBAR, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_MOHENJO_DARO, 8, 12, 0, 4, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_LISBON, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_KANDY, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_NGAZARGAMU, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_HONG_KONG, 7, 13, 0, 6, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_BRUSSELS, 8, 12, 0, 6, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_KONGO, 72, 54, 3, 37, 3, 0, 0, 40, 40, 0
28, CIVILIZATION_KONGO, 38, 21, 0, 19, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_OTTOMAN, 23, 36, 2, 21, 0, 10, 0, 0, 0, 0
28, CIVILIZATION_NUBIA, 28, 23, 1, 17, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_KHMER, 14, 19, 1, 4, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_HUNGARY, 10, 14, 1, 6, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_GERMANY, 38, 17, 1, 19, 3, 0, 0, 0, 0, 0
28, CIVILIZATION_MONGOLIA, 37, 18, 1, 19, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_ROME, 23, 18, 0, 13, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_SUMERIA, 28, 17, 0, 17, 0, 2, 0, 0, 0, 0
28, CIVILIZATION_MEXICO_CITY, 7, 11, 0, 9, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_NAN_MADOL, 7, 12, 0, 9, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_BOLOGNA, 9, 11, 0, 9, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_AKKAD, 7, 12, 0, 9, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_JAKARTA, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_VALLETTA, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_BABYLON, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_GENEVA, 7, 13, 0, 6, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_ANTIOCH, 7, 13, 0, 12, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_LA_VENTA, 8, 12, 0, 4, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_CAHOKIA, 9, 12, 0, 6, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_ANTANANARIVO, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_VILNIUS, 8, 12, 0, 6, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_GRANADA, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_KABUL, 8, 12, 0, 9, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_ZANZIBAR, 7, 12, 0, 9, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_MOHENJO_DARO, 8, 12, 0, 4, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_LISBON, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_KANDY, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_NGAZARGAMU, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_HONG_KONG, 7, 13, 0, 6, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_BRUSSELS, 8, 12, 0, 6, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_KONGO, 82, 60, 4, 47, 3, 0, 0, 42, 42, 0
29, CIVILIZATION_KONGO, 38, 23, 0, 19, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_OTTOMAN, 25, 36, 2, 21, 0, 10, 0, 0, 0, 0
29, CIVILIZATION_NUBIA, 28, 24, 1, 17, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_KHMER, 14, 19, 1, 4, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_HUNGARY, 10, 14, 1, 6, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_GERMANY, 38, 17, 1, 19, 3, 0, 0, 0, 0, 0
29, CIVILIZATION_MONGOLIA, 37, 19, 1, 19, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_ROME, 23, 18, 0, 13, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_SUMERIA, 28, 17, 1, 17, 0, 2, 0, 0, 0, 0
29, CIVILIZATION_MEXICO_CITY, 7, 11, 0, 12, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_NAN_MADOL, 7, 12, 0, 12, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_BOLOGNA, 9, 11, 0, 12, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_AKKAD, 7, 12, 0, 9, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_JAKARTA, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_VALLETTA, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_BABYLON, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_GENEVA, 7, 13, 0, 6, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_ANTIOCH, 7, 13, 0, 12, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_LA_VENTA, 8, 12, 0, 4, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_CAHOKIA, 9, 13, 0, 6, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_ANTANANARIVO, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_VILNIUS, 8, 12, 0, 6, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_GRANADA, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_KABUL, 8, 12, 0, 9, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_ZANZIBAR, 7, 12, 0, 9, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_MOHENJO_DARO, 8, 12, 0, 4, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_LISBON, 7, 11, 0, 6, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_KANDY, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_NGAZARGAMU, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_HONG_KONG, 7, 13, 0, 6, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_BRUSSELS, 8, 12, 0, 6, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_KONGO, 86, 60, 4, 47, 3, 3, 0, 44, 44, 0
30, CIVILIZATION_KONGO, 39, 24, 0, 19, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_OTTOMAN, 25, 36, 3, 21, 0, 10, 0, 0, 0, 0
30, CIVILIZATION_NUBIA, 28, 24, 1, 17, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_KHMER, 14, 19, 1, 4, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_HUNGARY, 12, 20, 1, 6, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_GERMANY, 38, 23, 1, 19, 3, 0, 0, 0, 0, 0
30, CIVILIZATION_MONGOLIA, 37, 19, 1, 21, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_ROME, 23, 18, 0, 13, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_SUMERIA, 36, 17, 1, 21, 0, 2, 0, 0, 0, 0
30, CIVILIZATION_MEXICO_CITY, 7, 11, 0, 12, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_NAN_MADOL, 7, 12, 0, 12, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_BOLOGNA, 9, 12, 0, 12, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_AKKAD, 7, 12, 0, 9, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_JAKARTA, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_VALLETTA, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_BABYLON, 7, 12, 0, 4, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_GENEVA, 9, 13, 0, 6, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_ANTIOCH, 7, 13, 0, 12, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_LA_VENTA, 8, 12, 0, 4, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_CAHOKIA, 9, 13, 0, 6, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_ANTANANARIVO, 7, 13, 0, 4, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_VILNIUS, 8, 12, 0, 6, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_GRANADA, 7, 13, 0, 4, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_KABUL, 8, 12, 0, 12, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_ZANZIBAR, 7, 12, 0, 9, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_MOHENJO_DARO, 8, 13, 0, 4, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_LISBON, 7, 11, 0, 6, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_KANDY, 7, 12, 0, 6, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_NGAZARGAMU, 7, 11, 0, 4, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_HONG_KONG, 7, 13, 0, 6, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_BRUSSELS, 8, 12, 0, 6, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31, CIVILIZATION_KONGO, 89, 60, 4, 52, 3, 3, 0, 46, 46, 0
