Game Turn, Player, Score, CATEGORY_CIVICS, CATEGORY_EMPIRE, CATEGORY_GREAT_PEOPLE, CATEGORY_RELIGION, CATEGORY_TECH, CATEGORY_WONDER, CATEGORY_TRADE, CATEGORY_PILLAGE, CATEGORY_INCOME, CATEGORY_SCENARIO1, CATEGORY_SCENARIO2, CATEGORY_SCENARIO3, CATEGORY_E
18, 17, 22, 6, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
18, 18, 22, 6, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
18, 19, 19, 6, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
18, 20, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
18, 21, 19, 6, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
18, 22, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
18, 23, 24, 6, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
18, 24, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
18, 25, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
18, 26, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
18, 27, 19, 6, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
18, 28, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
18, 29, 19, 6, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
18, 30, 21, 6, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
18, 31, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
18, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18, 63, 18, 6, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
19, 0, 66, 9, 37, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10
19, 1, 45, 6, 27, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6
19, 2, 37, 6, 23, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4
19, 3, 50, 6, 27, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 9
19, 4, 33, 6, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 12
19, 5, 22, 3, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4
19, 6, 39, 6, 26, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3
19, 7, 51, 9, 27, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7
19, 8, 44, 9, 21, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 8
19, 9, 73, 6, 24, 0, 0, 6, 15, 0, 0, 0, 0, 0, 0, 22
19, 10, 23, 6, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
19, 11, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
19, 12, 21, 6, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
19, 13, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
19, 14, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
19, 15, 22, 6, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
19, 16, 18, 6, 10, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
19, 17, 22, 6, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
19, 18, 22, 6, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
19, 19, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
19, 20, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
19, 21, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
19, 22, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
19, 23, 24, 6, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
19, 24, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
19, 25, 21, 6, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
19, 26, 24, 6, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
19, 27, 19, 6, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
19, 28, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
19, 29, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
19, 30, 21, 6, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
19, 31, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
19, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19, 63, 18, 6, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
20, 0, 79, 9, 48, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 10
20, 1, 44, 6, 26, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6
20, 2, 40, 6, 23, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 5
20, 3, 53, 6, 28, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 9
20, 4, 33, 6, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 12
20, 5, 24, 3, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 4
20, 6, 41, 9, 25, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3
20, 7, 51, 9, 27, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7
20, 8, 45, 9, 22, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 8
20, 9, 75, 6, 24, 0, 0, 8, 15, 0, 0, 0, 0, 0, 0, 22
20, 10, 23, 6, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
20, 11, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
20, 12, 21, 6, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
20, 13, 21, 6, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
20, 14, 24, 6, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
20, 15, 24, 6, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
20, 16, 18, 6, 10, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
20, 17, 23, 6, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
20, 18, 22, 6, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
20, 19, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
20, 20, 21, 6, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
20, 21, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
20, 22, 21, 6, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
20, 23, 24, 6, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
20, 24, 21, 6, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
20, 25, 21, 6, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
20, 26, 24, 6, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
20, 27, 19, 6, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
20, 28, 21, 6, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
20, 29, 23, 6, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
20, 30, 23, 6, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
20, 31, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
20, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20, 63, 18, 6, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
21, 0, 83, 9, 49, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 13
21, 1, 48, 9, 27, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6
21, 2, 66, 6, 24, 5, 0, 6, 15, 0, 0, 0, 0, 0, 0, 10
21, 3, 53, 6, 28, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 9
21, 4, 34, 6, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 12
21, 5, 27, 6, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 4
21, 6, 42, 9, 26, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3
21, 7, 51, 9, 27, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7
21, 8, 47, 9, 22, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8
21, 9, 79, 9, 25, 0, 0, 8, 15, 0, 0, 0, 0, 0, 0, 22
21, 10, 23, 6, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
21, 11, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
21, 12, 22, 6, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
21, 13, 21, 6, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
21, 14, 25, 6, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
21, 15, 24, 6, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
21, 16, 18, 6, 10, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
21, 17, 23, 6, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
21, 18, 22, 6, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
21, 19, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
21, 20, 21, 6, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
21, 21, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
21, 22, 21, 6, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
21, 23, 24, 6, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
21, 24, 21, 6, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
21, 25, 21, 6, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
21, 26, 24, 6, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
21, 27, 19, 6, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
21, 28, 21, 6, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
21, 29, 23, 6, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
21, 30, 25, 6, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
21, 31, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
21, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21, 63, 18, 6, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
22, 0, 83, 9, 49, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 13
22, 1, 49, 9, 28, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6
22, 2, 70, 9, 25, 5, 0, 6, 15, 0, 0, 0, 0, 0, 0, 10
22, 3, 57, 9, 29, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 9
22, 4, 36, 6, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 12
22, 5, 27, 6, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 4
22, 6, 43, 9, 27, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3
22, 7, 52, 9, 28, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7
22, 8, 47, 9, 22, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8
22, 9, 80, 9, 26, 0, 0, 8, 15, 0, 0, 0, 0, 0, 0, 22
22, 10, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
22, 11, 24, 9, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
22, 12, 25, 9, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
22, 13, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
22, 14, 28, 9, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
22, 15, 27, 9, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
22, 16, 21, 9, 10, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
22, 17, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
22, 18, 25, 9, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
22, 19, 23, 9, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
22, 20, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
22, 21, 23, 9, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
22, 22, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
22, 23, 27, 9, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
22, 24, 25, 9, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
22, 25, 24, 9, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
22, 26, 27, 9, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
22, 27, 22, 9, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
22, 28, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
22, 29, 26, 9, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
22, 30, 28, 9, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
22, 31, 23, 9, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
22, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22, 63, 21, 9, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
23, 0, 106, 12, 62, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 18
23, 1, 49, 9, 28, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6
23, 2, 71, 9, 26, 5, 0, 6, 15, 0, 0, 0, 0, 0, 0, 10
23, 3, 58, 9, 30, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 9
23, 4, 39, 9, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 12
23, 5, 29, 6, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4
23, 6, 43, 9, 27, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3
23, 7, 52, 9, 28, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7
23, 8, 47, 9, 22, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8
23, 9, 80, 9, 26, 0, 0, 8, 15, 0, 0, 0, 0, 0, 0, 22
23, 10, 27, 9, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
23, 11, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
23, 12, 25, 9, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
23, 13, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
23, 14, 28, 9, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
23, 15, 27, 9, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
23, 16, 23, 9, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
23, 17, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
23, 18, 25, 9, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
23, 19, 23, 9, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
23, 20, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
23, 21, 25, 9, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
23, 22, 28, 9, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
23, 23, 27, 9, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
23, 24, 25, 9, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
23, 25, 24, 9, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
23, 26, 27, 9, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
23, 27, 22, 9, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
23, 28, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
23, 29, 26, 9, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
23, 30, 28, 9, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
23, 31, 23, 9, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
23, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23, 63, 23, 9, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
24, 0, 109, 12, 63, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 18
24, 1, 57, 9, 35, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 7
24, 2, 85, 9, 26, 5, 10, 6, 15, 0, 0, 0, 0, 0, 0, 14
24, 3, 62, 9, 30, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 13
24, 4, 40, 9, 13, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 12
24, 5, 29, 6, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4
24, 6, 48, 12, 29, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3
24, 7, 55, 12, 28, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7
24, 8, 47, 9, 22, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8
24, 9, 84, 9, 28, 0, 0, 10, 15, 0, 0, 0, 0, 0, 0, 22
24, 10, 29, 9, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
24, 11, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
24, 12, 25, 9, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
24, 13, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
24, 14, 28, 9, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
24, 15, 27, 9, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
24, 16, 25, 9, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
24, 17, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
24, 18, 27, 9, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
24, 19, 25, 9, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
24, 20, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
24, 21, 25, 9, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
24, 22, 28, 9, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
24, 23, 27, 9, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
24, 24, 25, 9, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
24, 25, 24, 9, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
24, 26, 27, 9, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
24, 27, 22, 9, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
24, 28, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
24, 29, 26, 9, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
24, 30, 28, 9, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
24, 31, 24, 9, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
24, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24, 63, 23, 9, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
25, 0, 114, 12, 68, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 18
25, 1, 60, 9, 36, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7
25, 2, 90, 9, 29, 5, 10, 8, 15, 0, 0, 0, 0, 0, 0, 14
25, 3, 68, 9, 31, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 16
25, 4, 40, 9, 13, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 12
25, 5, 29, 6, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4
25, 6, 54, 12, 35, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3
25, 7, 67, 12, 34, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 13
25, 8, 50, 12, 22, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8
25, 9, 85, 9, 27, 0, 0, 12, 15, 0, 0, 0, 0, 0, 0, 22
25, 10, 29, 9, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
25, 11, 27, 9, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
25, 12, 25, 9, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
25, 13, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
25, 14, 28, 9, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
25, 15, 27, 9, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
25, 16, 27, 9, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
25, 17, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
25, 18, 27, 9, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
25, 19, 27, 9, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
25, 20, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
25, 21, 25, 9, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
25, 22, 28, 9, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
25, 23, 27, 9, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
25, 24, 25, 9, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
25, 25, 24, 9, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
25, 26, 27, 9, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
25, 27, 24, 9, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
25, 28, 26, 9, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
25, 29, 27, 9, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
25, 30, 28, 9, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
25, 31, 24, 9, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
25, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25, 63, 25, 9, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
26, 0, 128, 15, 77, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 18
26, 1, 60, 9, 36, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7
26, 2, 93, 12, 29, 5, 10, 8, 15, 0, 0, 0, 0, 0, 0, 14
26, 3, 71, 12, 31, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 16
26, 4, 40, 9, 13, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 12
26, 5, 32, 6, 12, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 4
26, 6, 54, 12, 35, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3
26, 7, 67, 12, 34, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 13
26, 8, 50, 12, 22, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8
26, 9, 85, 9, 27, 0, 0, 12, 15, 0, 0, 0, 0, 0, 0, 22
26, 10, 32, 12, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
26, 11, 30, 12, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
26, 12, 28, 12, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
26, 13, 29, 12, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
26, 14, 31, 12, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
26, 15, 30, 12, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
26, 16, 30, 12, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
26, 17, 32, 12, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
26, 18, 31, 12, 13, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
26, 19, 32, 12, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
26, 20, 29, 12, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
26, 21, 28, 12, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
26, 22, 31, 12, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
26, 23, 30, 12, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
26, 24, 30, 12, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
26, 25, 29, 12, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
26, 26, 30, 12, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
26, 27, 27, 12, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
26, 28, 29, 12, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
26, 29, 30, 12, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
26, 30, 32, 12, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
26, 31, 27, 12, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
26, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26, 63, 28, 12, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
27, 0, 134, 15, 79, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 20
27, 1, 62, 9, 38, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7
27, 2, 94, 12, 30, 5, 10, 8, 15, 0, 0, 0, 0, 0, 0, 14
27, 3, 71, 12, 31, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 16
